plate	row	col	a450_620	stype	detail	dilution	above_baseline	ngml	ngml_trunc	flag
23	D	7	1.3704	sample	v1205.6+CHAPS	50	TRUE	427.925705724038	427.925705724038	
23	D	8	1.3193	sample	v1205.6+CHAPS	50	TRUE	409.816864338306	409.816864338306	
23	D	9	1.3577	sample	v1205.6+CHAPS	50	TRUE	423.416241317054	423.416241317054	
23	D	10	1.2756	sample	v1205.6+CHAPS	50	TRUE	394.406816403499	394.406816403499	
23	D	11	1.2533	sample	v1205.6+CHAPS	50	TRUE	386.570950767993	386.570950767993	
23	D	12	1.3269	sample	v1205.6+CHAPS	50	TRUE	412.504128578127	412.504128578127	
23	E	1	1.3206	sample	v1205.6+CHAPS	50	TRUE	410.276377038245	410.276377038245	
23	E	2	1.1951	sample	v1205.6+CHAPS	50	TRUE	366.211574980912	366.211574980912	
23	E	3	1.3272	sample	v1205.6+CHAPS	50	TRUE	412.61024840841	412.61024840841	
23	E	4	1.1696	sample	v1205.6+CHAPS	50	TRUE	357.33381560102	357.33381560102	
23	E	5	1.3178	sample	v1205.6+CHAPS	50	TRUE	409.286734925042	409.286734925042	
23	E	6	1.2699	sample	v1205.6+CHAPS	50	TRUE	392.402117084585	392.402117084585	
23	E	7	1.3303	sample	v1205.6+CHAPS	50	TRUE	413.707013472213	413.707013472213	
23	E	8	1.2399	sample	v1205.6+CHAPS	50	TRUE	381.871617097673	381.871617097673	
23	E	9	1.2276	sample	v1205.6+CHAPS	50	TRUE	377.56420534036	377.56420534036	
23	E	10	1.257	sample	v1205.6+CHAPS	50	TRUE	387.869751712171	387.869751712171	
23	E	11	1.1889	sample	v1205.6+CHAPS	50	TRUE	364.050636525859	364.050636525859	
23	E	12	1.3235	sample	v1205.6+CHAPS	50	TRUE	411.301668441378	411.301668441378	
23	F	1	1.2536	sample	v1205.6+CHAPS	50	TRUE	386.676239286382	386.676239286382	
23	F	2	1.2929	sample	v1205.6+CHAPS	50	TRUE	400.498797996095	400.498797996095	
23	F	3	1.2252	sample	v1205.6+CHAPS	50	TRUE	376.72442627172	376.72442627172	
23	F	4	1.2282	sample	v1205.6+CHAPS	50	TRUE	377.774185485536	377.774185485536	
23	F	5	1.1847	sample	v1205.6+CHAPS	50	TRUE	362.587656742376	362.587656742376	
23	F	6	1.1968	sample	v1205.6+CHAPS	50	TRUE	366.804360679478	366.804360679478	
23	F	7	1.1852	sample	v1205.6+CHAPS	50	TRUE	362.761783567635	362.761783567635	
23	F	8	1.2244	sample	v1205.6+CHAPS	50	TRUE	376.444550275735	376.444550275735	
23	F	9	1.2263	sample	v1205.6+CHAPS	50	TRUE	377.109296893134	377.109296893134	
23	F	10	1.2371	sample	v1205.6+CHAPS	50	TRUE	380.890548142243	380.890548142243	
23	F	11	1.1952	sample	v1205.6+CHAPS	50	TRUE	366.246441512328	366.246441512328	
23	F	12	1.2799	sample	v1205.6+CHAPS	50	TRUE	395.919950998988	395.919950998988	
23	G	1	1.1842	sample	v1205.6+CHAPS	50	TRUE	362.413540046128	362.413540046128	
23	G	2	1.1385	sample	v1205.6+CHAPS	50	TRUE	346.542539121974	346.542539121974	
23	G	3	1.1107	sample	v1205.6+CHAPS	50	TRUE	336.930620424565	336.930620424565	
23	G	4	1.0409	sample	v1205.6+CHAPS	50	TRUE	312.944643318949	312.944643318949	
23	G	5	1.0742	sample	v1205.6+CHAPS	50	TRUE	324.36103773585	324.36103773585	
23	G	6	1.0345	sample	v1205.6+CHAPS	50	TRUE	310.756214037198	310.756214037198	
23	G	7	1.1151	sample	v1205.6+CHAPS	50	TRUE	338.449744414666	338.449744414666	
23	G	8	1.0026	sample	v1205.6+CHAPS	50	TRUE	299.876281417368	299.876281417368	
23	G	9	1.1199	sample	v1205.6+CHAPS	50	TRUE	340.107913023296	340.107913023296	
23	G	10	0.9744	sample	v1205.6+CHAPS	50	TRUE	290.297894374467	290.297894374467	
23	G	11	1.0188	sample	v1205.6+CHAPS	50	TRUE	305.395644497462	305.395644497462	
23	G	12	1.0516	sample	v1205.6+CHAPS	50	TRUE	316.607562748105	316.607562748105	
23	H	1	1.1562	sample	v1205.6+CHAPS	50	TRUE	352.679285974382	352.679285974382	
23	H	2	1.1081	sample	v1205.6+CHAPS	50	TRUE	336.033345847267	336.033345847267	
23	H	3	1.045	sample	v1205.6+CHAPS	50	TRUE	314.347581492781	314.347581492781	
23	H	4	1.0402	sample	v1205.6+CHAPS	50	TRUE	312.705193318825	312.705193318825	
23	H	5	1.0317	sample	v1205.6+CHAPS	50	TRUE	309.799362192645	309.799362192645	
23	H	6	1.0435	sample	v1205.6+CHAPS	50	TRUE	313.834223260859	313.834223260859	
23	H	7	2.5931	standard	20	1	TRUE	17.6825982633798	17.6825982633798	
23	H	8	1.4202	standard	10	1	TRUE	8.91327352957993	8.91327352957993	
23	H	9	0.7688	standard	5	1	TRUE	4.43367340869038	4.43367340869038	
23	H	10	0.5872	standard	4	1	TRUE	3.26291812195578	3.26291812195578	
23	H	11	0.3285	standard	2	1	TRUE	1.68495033930022	1.68495033930022	
23	H	12	0.1898	standard	1	1	TRUE	0.902632125207776	1	LLQ
