plate	row	col	a450_620	stype	detail	dilution	above_baseline	ngml	ngml_trunc	flag
3	G	11	0.2113	sample	16	100	TRUE	79.0600006156578	100	LLQ
3	G	12	0.2004	sample	16	100	TRUE	74.117166583609	100	LLQ
3	H	1	2.9887	standard	20	1	TRUE	19.9737229903193	20	ULQ
3	H	2	1.7636	standard	10	1	TRUE	10.5007272685016	10.5007272685016	
3	H	3	0.9543	standard	5	1	TRUE	4.96714794429951	4.96714794429951	
3	H	4	0.6916	standard	4	1	TRUE	3.35476017997019	3.35476017997019	
3	H	5	0.4215	standard	2	1	TRUE	1.83449862577345	1.83449862577345	
3	H	6	0.2629	standard	1	1	TRUE	1.03186824226558	1	LLQ
3	H	7	0.3816	sample	17	100	TRUE	162.50694536148	162.50694536148	
3	H	8	0.3857	sample	17	100	TRUE	164.637742918016	164.637742918016	
3	H	9	0.3682	sample	17	100	TRUE	155.578022749216	155.578022749216	
3	H	10	0.6658	sample	18	100	TRUE	320.283945771193	320.283945771193	
3	H	11	0.2501	sample	18	100	TRUE	97.0959711099427	100	LLQ
3	H	12	0.2826	sample	18	100	TRUE	112.687772179677	112.687772179677	
