plate	row	col	a450_620	stype	detail	dilution	above_baseline	ngml	ngml_trunc	flag
30	G	7	0.9016	sample	v1205.6+PrP5-2ng/mL	100	TRUE	797.212516432441	797.212516432441	
30	G	8	0.8149	sample	v1205.6+PrP5-2ng/mL	100	TRUE	717.939123272643	717.939123272643	
30	G	9	1.331	sample	v1205.6+PrP5-3ng/mL	100	TRUE	1193.47511721015	1193.47511721015	
30	G	10	1.3493	sample	v1205.6+PrP5-3ng/mL	100	TRUE	1210.47775146019	1210.47775146019	
30	G	11	0.0463	control	blocking	1	TRUE	0.367988660354444	1	LLQ
30	G	12	0.0396	control	blocking	1	TRUE	0.312975744993117	1	LLQ
30	H	1	2.2971	standard	20	1	TRUE	21.0051866106584	20	ULQ
30	H	2	1.1873	standard	10	1	TRUE	10.6026369185989	10.6026369185989	
30	H	3	0.5932	standard	5	1	TRUE	5.16692308894979	5.16692308894979	
30	H	4	0.454	standard	4	1	TRUE	3.91665789896983	3.91665789896983	
30	H	5	0.2358	standard	2	1	TRUE	1.9869459267636	1.9869459267636	
30	H	6	0.1309	standard	1	1	TRUE	1.07994716732386	1.07994716732386	
30	H	7	2.1575	standard	20	1	TRUE	19.6842821626579	19.6842821626579	
30	H	8	1.1304	standard	10	1	TRUE	10.0767298886009	10.0767298886009	
30	H	9	0.5334	standard	5	1	TRUE	4.62835402780734	4.62835402780734	
30	H	10	0.4178	standard	4	1	TRUE	3.59362067403765	3.59362067403765	
30	H	11	0.2263	standard	2	1	TRUE	1.90408105188396	1.90408105188396	
30	H	12	0.1278	standard	1	1	TRUE	1.05346451444925	1	LLQ
