plate	row	col	a450_620	stype	detail	dilution	above_baseline	ngml	ngml_trunc	flag
6_alt	C	10	0.789	sample	1857	25	TRUE	91.5493157847029	91.5493157847029	
6_alt	C	11	0.409	sample	1857	50	TRUE	77.4117737361264	77.4117737361264	
6_alt	C	12	0.451	sample	1857	50	TRUE	87.9894061180247	87.9894061180247	
6_alt	D	1	0.913	sample	1859	25	TRUE	110.844801397748	110.844801397748	
6_alt	D	2	0.947	sample	1859	25	TRUE	116.28419375642	116.28419375642	
6_alt	D	3	0.489	sample	1859	50	TRUE	97.8276661152994	97.8276661152994	
6_alt	D	4	0.477	sample	1859	50	TRUE	94.6942733239985	94.6942733239985	
6_alt	D	5	0.346	sample	1867	25	TRUE	31.0879938318732	31.0879938318732	
6_alt	D	6	0.378	sample	1867	25	TRUE	34.9080814776771	34.9080814776771	
6_alt	D	7	0.235	sample	1867	50	TRUE	37.4536188264885	50	LLQ
6_alt	D	8	0.221	sample	1867	50	TRUE	34.5575315531042	50	LLQ
6_alt	D	9	0.533	sample	1868	25	TRUE	54.7593424627639	54.7593424627639	
6_alt	D	10	0.527	sample	1868	25	TRUE	53.9530960391546	53.9530960391546	
6_alt	D	11	0.245	sample	1868	50	TRUE	39.5554712778505	50	LLQ
6_alt	D	12	0.288	sample	1868	50	TRUE	48.8898927088901	50	LLQ
6_alt	E	1	0.687	sample	1895	25	TRUE	76.363164002352	76.363164002352	
6_alt	E	2	0.672	sample	1895	25	TRUE	74.18603524078	74.18603524078	
6_alt	E	3	0.314	sample	1895	50	TRUE	54.752162950831	54.752162950831	
6_alt	E	4	0.327	sample	1895	50	TRUE	57.7410921967235	57.7410921967235	
6_alt	E	5	0.934	sample	1906	25	TRUE	114.197148443882	114.197148443882	
6_alt	E	6	0.999	sample	1906	25	TRUE	124.720622597578	124.720622597578	
6_alt	E	7	0.486	sample	1906	50	TRUE	97.0420569750669	97.0420569750669	
6_alt	E	8	0.468	sample	1906	50	TRUE	92.3601925863641	92.3601925863641	
6_alt	E	9	0.582	sample	1907	25	TRUE	61.4473780400068	61.4473780400068	
6_alt	E	10	0.633	sample	1907	25	TRUE	68.5964092987698	68.5964092987698	
6_alt	E	11	0.235	sample	1907	50	TRUE	37.4536188264885	50	LLQ
6_alt	E	12	0.314	sample	1907	50	TRUE	54.752162950831	54.752162950831	
6_alt	F	1	0.114	sample	1921	25	TRUE	7.25836779557669	25	LLQ
6_alt	F	2	0.091	sample	1921	25	TRUE	5.40275951686679	25	LLQ
6_alt	F	3	0.089	sample	1921	50	TRUE	10.4954273749689	50	LLQ
6_alt	F	4	0.074	sample	1921	50	TRUE	8.24089889854417	50	LLQ
6_alt	F	5	1.458	sample	1922	25	TRUE	204.676078664408	204.676078664408	
6_alt	F	6	1.415	sample	1922	25	TRUE	196.803454812319	196.803454812319	
6_alt	F	7	0.691	sample	1922	50	TRUE	153.892480090772	153.892480090772	
6_alt	F	8	0.694	sample	1922	50	TRUE	154.768470167115	154.768470167115	
6_alt	F	9	0.447	sample	1928	25	TRUE	43.4841613408516	43.4841613408516	
6_alt	F	10	0.447	sample	1928	25	TRUE	43.4841613408516	43.4841613408516	
6_alt	F	11	0.234	sample	1928	50	TRUE	37.2449366335483	50	LLQ
6_alt	F	12	0.223	sample	1928	50	TRUE	34.967863079604	50	LLQ
6_alt	G	1	0.555	sample	1945	25	TRUE	57.7395472123723	57.7395472123723	
6_alt	G	2	0.495	sample	1945	25	TRUE	49.7016839901482	49.7016839901482	
6_alt	G	3	0.273	sample	1945	50	TRUE	45.5808817887373	50	LLQ
6_alt	G	4	0.247	sample	1945	50	TRUE	39.979080610727	50	LLQ
6_alt	G	5	1.205	sample	1946	25	TRUE	159.447966334079	159.447966334079	
6_alt	G	6	1.201	sample	1946	25	TRUE	158.754836511518	158.754836511518	
6_alt	G	7	0.552	sample	1946	50	TRUE	114.661922565295	114.661922565295	
6_alt	G	8	0.523	sample	1946	50	TRUE	106.83435262284	106.83435262284	
6_alt	G	9	0.407	sample	1948	25	TRUE	38.4580874373821	38.4580874373821	
6_alt	G	10	0.392	sample	1948	25	TRUE	36.611713423217	36.611713423217	
6_alt	G	11	0.188	sample	1948	50	TRUE	27.9588743864675	50	LLQ
6_alt	G	12	0.186	sample	1948	50	TRUE	27.5698119264417	50	LLQ
6_alt	H	1	0.611	sample	1952	25	TRUE	65.489703314432	65.489703314432	
6_alt	H	2	0.64	sample	1952	25	TRUE	69.5920087469052	69.5920087469052	
6_alt	H	3	0.332	sample	1952	50	TRUE	58.9006141734279	58.9006141734279	
6_alt	H	4	0.318	sample	1952	50	TRUE	55.6678201964873	55.6678201964873	
6_alt	H	5	0.349	sample	1953	25	TRUE	31.4416383200493	31.4416383200493	
6_alt	H	6	0.358	sample	1953	25	TRUE	32.5082156351606	32.5082156351606	
6_alt	H	7	0.177	sample	1953	50	TRUE	25.835206589553	50	LLQ
6_alt	H	8	0.184	sample	1953	50	TRUE	27.1820451492435	50	LLQ
6_alt	H	9	1.805	control	poscon hi	1	TRUE	10.8295621641019	10.8295621641019	
6_alt	H	10	1.777	control	poscon hi	1	TRUE	10.6099844747637	10.6099844747637	
6_alt	H	11	0.449	control	poscon lo	1	TRUE	1.74957023302274	1.74957023302274	
6_alt	H	12	0.067	control	negcon	1	FALSE	0.144696900823326	1	LLQ
