plate	row	col	a450_620	stype	detail	dilution	above_baseline	ngml	ngml_trunc	flag
5	F	1	0.2518	sample	1867 supe	25	TRUE	22.3730453255703	25	LLQ
5	F	2	0.2578	sample	1867 supe	25	TRUE	23.020156890248	25	LLQ
5	F	3	0.1653	sample	1867 supe	50	TRUE	26.8806544590865	50	LLQ
5	F	4	0.1518	sample	1867 supe	50	TRUE	24.24591465821	50	LLQ
5	F	5	0.0671	sample	1867 exo	25	FALSE	4.51145814305533	25	LLQ
5	F	6	0.0814	sample	1867 exo	25	FALSE	5.70041063272938	25	LLQ
5	F	7	0.0638	sample	1867 exo	50	FALSE	8.48844165178146	50	LLQ
5	F	8	0.0851	sample	1867 exo	50	FALSE	12.0312570246698	50	LLQ
5	F	9	0.3503	sample	1867 neat	25	TRUE	33.3684725557394	33.3684725557394	
5	F	10	0.4231	sample	1867 neat	25	TRUE	41.9397862657269	41.9397862657269	
5	F	11	0.2211	sample	1867 neat	50	TRUE	38.2282424492834	50	LLQ
5	F	12	0.2583	sample	1867 neat	50	TRUE	46.1484546750639	50	LLQ
5	G	1	0.8391	sample	1906 supe	25	TRUE	96.0916192610727	96.0916192610727	
5	G	2	0.8116	sample	1906 supe	25	TRUE	92.2917878674878	92.2917878674878	
5	G	3	0.4403	sample	1906 supe	50	TRUE	88.0258177470535	88.0258177470535	
5	G	4	0.4079	sample	1906 supe	50	TRUE	80.244868005805	80.244868005805	
5	G	5	0.0972	sample	1906 exo	25	TRUE	7.06625273743137	25	LLQ
5	G	6	0.1057	sample	1906 exo	25	TRUE	7.82119651346771	25	LLQ
5	G	7	0.0763	sample	1906 exo	50	FALSE	10.5417460033357	50	LLQ
5	G	8	0.0878	sample	1906 exo	50	FALSE	12.4949805306062	50	LLQ
5	G	9	0.7985	sample	1906 neat	25	TRUE	90.4911536281407	90.4911536281407	
5	G	10	0.8847	sample	1906 neat	25	TRUE	102.450176099315	102.450176099315	
5	G	11	0.3777	sample	1906 neat	50	TRUE	73.1085362126247	73.1085362126247	
5	G	12	0.4629	sample	1906 neat	50	TRUE	93.5257603308637	93.5257603308637	
5	H	1	0.4561	sample	1945 supe	25	TRUE	45.9324115102498	45.9324115102498	
5	H	2	0.4842	sample	1945 supe	25	TRUE	49.3807374218526	49.3807374218526	
5	H	3	0.2541	sample	1945 supe	50	TRUE	45.2414495912789	50	LLQ
5	H	4	0.2433	sample	1945 supe	50	TRUE	42.9237391927831	50	LLQ
5	H	5	0.0836	sample	1945 exo	25	FALSE	5.88748188909567	25	LLQ
5	H	6	0.0977	sample	1945 exo	25	TRUE	7.11028833195873	25	LLQ
5	H	7	0.0759	sample	1945 exo	50	FALSE	10.4748679716322	50	LLQ
5	H	8	0.0822	sample	1945 exo	50	FALSE	11.5366294945785	50	LLQ
5	H	9	0.5086	sample	1945 neat	25	TRUE	52.4095291949836	52.4095291949836	
5	H	10	0.5701	sample	1945 neat	25	TRUE	60.1777248195038	60.1777248195038	
5	H	11	0.2698	sample	1945 neat	50	TRUE	48.647743576705	50	LLQ
5	H	12	0.268	sample	1945 neat	50	TRUE	48.2550416122623	50	LLQ
