plate	row	col	a450_620	stype	detail	dilution	above_baseline	ngml	ngml_trunc	flag
31	F	1	1.6787	sample	v1390.3	10	TRUE	117.819659611213	117.819659611213	
31	F	2	1.6626	sample	v1390.3	10	TRUE	116.563508256813	116.563508256813	
31	F	3	0.2703	sample	v1390.3	50	TRUE	77.2725146369179	77.2725146369179	
31	F	4	0.2562	sample	v1390.3	50	TRUE	72.8024849334973	72.8024849334973	
31	F	5	1.4174	sample	v1390.4	10	TRUE	97.6086336334289	97.6086336334289	
31	F	6	1.5387	sample	v1390.4	10	TRUE	106.94317835765	106.94317835765	
31	F	7	0.2405	sample	v1390.4	50	TRUE	67.8576899786442	67.8576899786442	
31	F	8	0.2242	sample	v1390.4	50	TRUE	62.7621774704264	62.7621774704264	
31	F	9	0.0298	control	blocking	1	FALSE	0.133021751826475	1	LLQ
31	G	1	2.95	sample	v1398.1	10	TRUE	220.573428485994	200	ULQ
31	G	2	2.9031	sample	v1398.1	10	TRUE	216.676518244411	200	ULQ
31	G	3	0.5771	sample	v1398.1	50	TRUE	179.642365524672	179.642365524672	
31	G	4	0.551	sample	v1398.1	50	TRUE	170.629037902186	170.629037902186	
31	G	5	2.4943	sample	v1398.2	10	TRUE	183.020262839534	183.020262839534	
31	G	6	2.3557	sample	v1398.2	10	TRUE	171.744652445252	171.744652445252	
31	G	7	0.4338	sample	v1398.2	50	TRUE	130.77702003403	130.77702003403	
31	G	8	0.3908	sample	v1398.2	50	TRUE	116.441336564104	116.441336564104	
31	G	9	0.0509	control	blocking	1	FALSE	0.241281807517852	1	LLQ
31	H	1	2.8938	sample	v1398.3	10	TRUE	215.904619076883	200	ULQ
31	H	2	3.1099	sample	v1398.3	10	TRUE	233.911230768212	200	ULQ
31	H	3	0.5931	sample	v1398.3	50	TRUE	185.190582888872	185.190582888872	
31	H	4	0.604	sample	v1398.3	50	TRUE	188.979968202208	188.979968202208	
31	H	5	2.6548	sample	v1398.4	10	TRUE	196.165496664246	196.165496664246	
31	H	6	2.669	sample	v1398.4	10	TRUE	197.332884762844	197.332884762844	
31	H	7	0.4343	sample	v1398.4	50	TRUE	130.944686388926	130.944686388926	
31	H	8	0.4047	sample	v1398.4	50	TRUE	121.056962247568	121.056962247568	
31	H	9	0.0489	control	blocking	1	FALSE	0.230760433149075	1	LLQ
